order_id,order_date,region,salesperson,category,product,quantity,unit_price,sales_amount,discount,profit,payment_mode
2284,2025-08-30,Central,Arjun,Furniture,Cabinet,13,41306,536978,24784.61,204017.44,Card
2285,2026-01-06,Central,Sneha,Office Supplies,Pen Set,5,33252,166260,19442.84,42884.96,Cash
2286,2025-03-12,East,Rahul,Electronics,Keyboard,8,54165,433320,71999.07,42119.36,Net Banking
2287,2026-06-02,West,Meera,Furniture,Desk,15,74039,1110585,133703.32,80437.32,UPI
2288,2025-09-24,East,Anjali,Furniture,Chair,15,61581,923715,47809.13,248873.68,Card
2289,2025-03-31,West,Anjali,Appliances,Microwave,5,54670,273350,51751.85,41965.99,Card
2290,2025-07-26,East,Sneha,Appliances,Refrigerator,4,67139,268556,16128.96,51333.35,Card
2291,2026-05-21,West,Priya,Appliances,Microwave,7,10543,73801,7441.49,6953.92,Net Banking
2292,2025-09-04,Central,Sneha,Office Supplies,Stapler,11,39036,429396,60630.33,72486.45,UPI
2293,2025-05-18,West,Vikram,Appliances,Air Conditioner,9,20372,183348,9454.02,45345.49,Cash
2294,2025-12-16,East,Neha,Furniture,Desk,11,67382,741202,28268.47,176929.48,Cash
2295,2025-01-02,North,Anjali,Office Supplies,Notebook,10,76069,760690,27267.52,154699.95,Cash
2296,2025-12-13,Central,Rohit,Office Supplies,Printer Paper,12,10575,126900,20356.13,24262.35,Card
2297,2025-09-25,North,Kiran,Appliances,Microwave,13,37808,491504,36989.17,115095.68,Card
2298,2025-04-08,North,Kiran,Appliances,Mixer,9,20572,185148,5327.34,42537.65,Net Banking
2299,2025-07-03,East,Vikram,Office Supplies,Pen Set,6,10964,65784,10159.69,14227.62,Cash
2300,2026-01-06,North,Arjun,Office Supplies,Pen Set,8,26593,212744,39142.99,56385.8,Cash
2301,2025-06-21,East,Meera,Office Supplies,Marker,12,43459,521508,99525.46,15463.29,Net Banking
2302,2025-12-01,West,Sneha,Electronics,Laptop,5,39712,198560,37151.35,49168.28,Net Banking
2303,2025-02-16,Central,Sneha,Appliances,Refrigerator,1,32038,32038,4958.35,6199.65,Net Banking
2304,2025-07-22,West,Priya,Electronics,Phone,4,49271,197084,21039.88,29921.01,Cash
2305,2025-02-16,West,Arjun,Electronics,Keyboard,10,64824,648240,118315.16,27591.08,Cash
2306,2026-01-26,West,Neha,Electronics,Monitor,5,40455,202275,37040.91,50323.43,Card
2307,2025-09-16,West,Priya,Appliances,Air Conditioner,13,2594,33722,4669.13,4036.5,Card
2308,2025-07-25,East,Meera,Furniture,Desk,6,9011,54066,6256.81,14731.91,UPI
2309,2025-02-25,East,Priya,Furniture,Sofa,5,32721,163605,3419.18,53227.2,Cash
2310,2025-10-09,Central,Meera,Appliances,Mixer,5,73479,367395,49279.96,85653.41,Cash
2311,2025-05-23,East,Sneha,Appliances,Mixer,5,64300,321500,24101.0,114236.52,UPI
2312,2025-11-21,North,Sneha,Office Supplies,Pen Set,3,17041,51123,4472.34,13475.03,UPI
2313,2025-02-13,South,Sneha,Office Supplies,Printer Paper,13,13636,177268,18269.28,32269.38,UPI
2314,2026-04-08,South,Anjali,Appliances,Washing Machine,4,14730,58920,7467.99,8729.36,Cash
2315,2025-05-29,North,Anjali,Office Supplies,Envelope,10,10485,104850,5674.61,17029.82,Card
2316,2025-11-10,South,Rahul,Office Supplies,Printer Paper,7,13831,96817,17691.87,3975.57,Card
2317,2026-04-22,North,Priya,Furniture,Bookshelf,9,7907,71163,10677.2,19544.47,Net Banking
2318,2025-12-07,East,Anjali,Furniture,Bookshelf,14,13299,186186,3837.52,74066.97,Card
2319,2026-03-28,West,Vikram,Electronics,Tablet,6,46087,276522,24038.72,71471.07,UPI
2320,2025-01-19,East,Kiran,Furniture,Table,1,18786,18786,1702.73,2576.28,UPI
2321,2025-03-17,Central,Rahul,Furniture,Table,5,58900,294500,25390.23,72467.75,Net Banking
2322,2025-04-03,West,Neha,Appliances,Washing Machine,3,67391,202173,6222.96,83227.33,UPI
2323,2026-05-08,West,Rahul,Appliances,Mixer,4,16680,66720,7429.1,20717.33,UPI
2324,2025-12-03,East,Priya,Electronics,Tablet,7,7363,51541,1645.0,11301.82,Net Banking
2325,2025-03-01,East,Meera,Office Supplies,Pen Set,4,2139,8556,1057.47,1814.88,Card
2326,2026-06-22,West,Anjali,Appliances,Mixer,1,60108,60108,11310.95,14569.3,Net Banking
2327,2025-03-29,West,Meera,Electronics,Tablet,3,37165,111495,9464.85,37725.5,UPI
2328,2025-10-26,West,Arjun,Office Supplies,Printer Paper,9,46101,414909,36078.47,86216.31,Cash
2329,2025-03-02,East,Vikram,Furniture,Bookshelf,14,15003,210042,15360.79,64780.61,UPI
2330,2026-04-07,Central,Priya,Appliances,Washing Machine,5,27534,137670,12669.15,27108.37,Cash
2331,2025-06-19,West,Anjali,Electronics,Mouse,13,72297,939861,64551.83,202431.27,Card
2332,2025-03-16,East,Vikram,Appliances,Microwave,10,51973,519730,10452.0,147456.88,Card
2333,2025-03-23,North,Anjali,Furniture,Desk,5,48998,244990,33011.33,75932.94,Cash
2334,2025-11-07,South,Meera,Furniture,Bookshelf,12,3429,41148,2134.45,9067.16,Net Banking
2335,2025-01-11,East,Arjun,Office Supplies,Envelope,15,22298,334470,14601.2,103073.89,UPI
2336,2026-05-21,North,Kiran,Office Supplies,Notebook,15,68577,1028655,57534.22,307929.6,UPI
2337,2026-01-14,West,Vikram,Appliances,Mixer,4,32656,130624,7578.86,25744.55,UPI
2338,2026-03-24,East,Neha,Electronics,Mouse,14,43169,604366,12019.7,121442.87,Cash
2339,2026-06-13,Central,Priya,Appliances,Air Conditioner,12,79821,957852,121930.55,63624.66,Net Banking
2340,2025-11-05,South,Priya,Office Supplies,Notebook,3,55583,166749,10500.12,57524.11,UPI
2341,2026-04-14,Central,Anjali,Electronics,Tablet,14,22647,317058,24471.7,40620.41,Cash
2342,2025-06-16,South,Vikram,Electronics,Laptop,11,11979,131769,14023.51,37578.11,Cash
2343,2026-01-06,West,Sneha,Office Supplies,Stapler,6,45350,272100,34150.9,53781.44,UPI
2344,2025-10-07,South,Neha,Furniture,Table,9,1333,11997,1703.78,2245.87,Cash
2345,2025-07-18,West,Arjun,Electronics,Laptop,2,8970,17940,2869.55,3775.44,Cash
2346,2025-03-04,South,Sneha,Electronics,Mouse,14,25906,362684,42735.4,72170.06,Net Banking
2347,2025-10-05,North,Anjali,Electronics,Mouse,15,44293,664395,56875.26,219420.92,Net Banking
2348,2025-09-20,Central,Kiran,Appliances,Air Conditioner,14,78680,1101520,43523.13,443068.1,Card
2349,2025-09-24,North,Meera,Office Supplies,Envelope,14,36577,512078,57773.1,96203.07,Cash
2350,2025-12-18,East,Kiran,Furniture,Sofa,8,27819,222552,13934.55,84676.65,Cash
2351,2025-11-29,North,Sneha,Office Supplies,Stapler,15,10843,162645,2057.81,54656.94,Card
2352,2025-03-25,West,Rohit,Appliances,Refrigerator,12,62699,752388,106225.38,139378.92,Cash
2353,2025-04-10,South,Kiran,Office Supplies,Envelope,2,25535,51070,999.76,18803.3,Card
2354,2025-07-21,East,Kiran,Electronics,Laptop,7,18517,129619,22880.69,28219.87,Cash
2355,2025-12-13,South,Vikram,Furniture,Chair,14,62960,881440,80979.99,131311.7,Net Banking
2356,2026-04-04,South,Kiran,Office Supplies,Marker,5,8163,40815,5298.99,4997.67,UPI
2357,2025-10-18,North,Meera,Appliances,Air Conditioner,12,65564,786768,89938.78,158419.35,UPI
2358,2025-04-20,North,Meera,Furniture,Table,6,26056,156336,5987.92,52188.5,Card
2359,2025-03-16,Central,Kiran,Furniture,Bookshelf,7,3245,22715,504.58,7078.2,Card
2360,2025-06-25,East,Kiran,Electronics,Monitor,5,39366,196830,35626.74,4471.37,Cash
2361,2025-05-03,North,Sneha,Office Supplies,Pen Set,4,76865,307460,17978.31,118543.57,Cash
2362,2026-05-31,South,Kiran,Office Supplies,Printer Paper,13,53545,696085,31324.78,132940.41,Cash
2363,2025-04-22,East,Meera,Office Supplies,Stapler,7,34277,239939,34258.63,56005.09,UPI
2364,2025-02-25,Central,Kiran,Electronics,Mouse,14,13311,186354,33084.13,11409.42,Card
2365,2025-04-19,Central,Arjun,Electronics,Tablet,13,55850,726050,123003.61,17459.7,Card
2366,2025-09-30,West,Kiran,Appliances,Refrigerator,15,36510,547650,14211.74,185923.96,Card
2367,2025-11-20,West,Anjali,Office Supplies,Pen Set,6,4204,25224,953.54,9818.11,UPI
2368,2026-04-16,East,Rohit,Office Supplies,Envelope,1,77778,77778,5620.78,28258.49,Cash
2369,2025-04-10,West,Rahul,Electronics,Keyboard,6,49392,296352,47219.66,10288.93,UPI
2370,2026-02-27,South,Anjali,Furniture,Cabinet,12,18040,216480,34886.22,38579.28,Card
2371,2025-03-27,Central,Sneha,Furniture,Desk,11,68890,757790,35595.16,179005.68,Net Banking
2372,2026-01-13,West,Neha,Furniture,Sofa,12,66302,795624,78932.0,139989.81,Cash
2373,2025-04-17,East,Vikram,Furniture,Chair,12,67951,815412,4580.62,305544.49,Net Banking
2374,2025-11-16,West,Neha,Furniture,Table,8,78041,624328,49987.47,92768.06,Card
2375,2026-03-14,South,Sneha,Appliances,Refrigerator,9,75625,680625,120469.74,8778.76,Cash
2376,2025-04-19,East,Rahul,Appliances,Refrigerator,11,33844,372284,28859.78,116823.31,Cash
2377,2025-06-24,Central,Rahul,Office Supplies,Stapler,8,7234,57872,399.4,12651.68,UPI
2378,2026-03-14,West,Sneha,Office Supplies,Marker,9,56427,507843,62170.52,123068.18,Net Banking
2379,2025-04-21,West,Rahul,Furniture,Chair,5,29474,147370,26568.47,28170.53,Net Banking
2380,2025-08-08,South,Kiran,Office Supplies,Notebook,15,8186,122790,8705.6,19123.89,Cash
2381,2025-05-17,South,Vikram,Office Supplies,Stapler,5,59392,296960,9897.46,71355.29,Card
2382,2026-05-28,South,Priya,Appliances,Mixer,8,33378,267024,44360.59,46382.85,UPI
2383,2025-02-15,North,Meera,Furniture,Sofa,10,58257,582570,109983.18,21422.78,UPI
2384,2026-02-27,North,Priya,Office Supplies,Envelope,10,53950,539500,96786.44,48261.86,UPI
2385,2025-10-25,Central,Rohit,Furniture,Chair,2,21050,42100,907.71,10063.63,UPI
2386,2026-02-07,West,Rahul,Electronics,Mouse,3,74687,224061,818.0,62269.29,Card
2387,2025-02-15,Central,Rohit,Furniture,Bookshelf,13,20469,266097,6717.8,73676.89,Card
2388,2025-04-20,North,Arjun,Office Supplies,Pen Set,7,66784,467488,58905.37,128342.78,Net Banking
2389,2025-11-11,Central,Arjun,Furniture,Bookshelf,8,37266,298128,15356.95,81249.97,Cash
2390,2026-03-29,East,Vikram,Office Supplies,Notebook,12,20892,250704,32843.45,33793.94,Cash
2391,2025-11-25,Central,Vikram,Electronics,Mouse,9,74229,668061,102657.0,84903.22,Card
2392,2026-01-05,South,Arjun,Office Supplies,Envelope,8,14785,118280,18145.92,11969.38,Card
2393,2025-07-28,South,Sneha,Office Supplies,Marker,11,74488,819368,45961.8,248966.62,Cash
2394,2025-06-28,East,Priya,Appliances,Mixer,4,29120,116480,7497.04,42440.58,Net Banking
2395,2026-01-09,South,Kiran,Appliances,Mixer,6,54154,324924,51953.45,73954.73,Card
2396,2026-03-14,West,Rohit,Appliances,Washing Machine,1,28005,28005,4721.7,3167.07,Card
2397,2025-06-04,Central,Neha,Furniture,Table,6,43926,263556,988.2,73956.19,Net Banking
2398,2025-01-01,East,Vikram,Furniture,Bookshelf,12,5283,63396,10759.8,8607.43,Net Banking
2399,2026-03-20,East,Vikram,Appliances,Washing Machine,6,57238,343428,19355.24,53752.27,Card
2400,2026-05-28,West,Meera,Electronics,Phone,8,65718,525744,91960.41,88327.89,UPI
2401,2025-09-14,North,Rahul,Furniture,Bookshelf,7,52559,367913,25990.02,60682.03,Cash
2402,2026-01-01,Central,Rohit,Appliances,Refrigerator,6,76463,458778,24610.98,166315.4,Card
2403,2025-03-19,Central,Meera,Electronics,Phone,3,77308,231924,30775.51,26723.76,Card
2404,2025-04-09,North,Anjali,Appliances,Microwave,10,18540,185400,34380.06,40438.1,Net Banking
2405,2025-11-19,North,Rohit,Electronics,Phone,8,18800,150400,9211.89,46329.32,Net Banking
2406,2025-10-13,North,Vikram,Furniture,Chair,1,25447,25447,2214.45,7725.52,Card
2407,2025-05-06,North,Vikram,Electronics,Phone,14,68284,955976,53503.55,316896.54,Cash
2408,2025-03-29,Central,Meera,Appliances,Refrigerator,6,41719,250314,24952.04,84923.0,UPI
2409,2025-01-09,North,Rohit,Furniture,Table,13,76869,999297,51307.64,258459.95,Net Banking
2410,2025-10-18,Central,Rohit,Appliances,Mixer,8,14865,118920,7835.13,19246.15,Cash
2411,2025-08-24,North,Sneha,Office Supplies,Envelope,14,76433,1070062,91841.67,303419.5,Cash
2412,2025-01-29,East,Anjali,Furniture,Sofa,4,54470,217880,6096.85,68871.5,Card
2413,2026-02-25,East,Meera,Office Supplies,Marker,13,11534,149942,20249.67,9247.54,Card
2414,2025-04-29,East,Vikram,Office Supplies,Notebook,1,72962,72962,81.31,29839.08,Card
2415,2025-02-09,East,Kiran,Office Supplies,Envelope,1,29603,29603,3915.02,2271.67,Cash
2416,2026-05-21,North,Kiran,Electronics,Phone,7,37819,264733,42142.59,68447.43,Net Banking
2417,2026-01-03,North,Rahul,Furniture,Table,14,33479,468706,71676.94,89985.89,Net Banking
2418,2026-03-01,North,Arjun,Office Supplies,Envelope,13,69666,905658,140617.67,52683.19,Card
2419,2025-07-04,North,Kiran,Electronics,Keyboard,12,56210,674520,1519.66,271588.14,Cash
2420,2025-12-05,Central,Priya,Office Supplies,Marker,6,39829,238974,45150.91,955.76,Cash
2421,2026-01-25,South,Rohit,Electronics,Mouse,9,73218,658962,16861.25,156540.63,UPI
2422,2025-08-16,East,Vikram,Appliances,Mixer,2,69240,138480,9931.31,40179.72,Cash
2423,2026-02-21,West,Arjun,Electronics,Keyboard,11,18686,205546,3228.16,53036.92,Card
2424,2025-09-29,East,Arjun,Furniture,Sofa,15,35787,536805,38179.13,63687.94,Cash
2425,2026-05-15,South,Sneha,Furniture,Sofa,13,11986,155818,24690.08,28677.71,Net Banking
2426,2025-12-12,North,Arjun,Furniture,Sofa,6,43127,258762,44324.41,49229.48,UPI
2427,2026-01-03,West,Meera,Furniture,Sofa,8,49114,392912,9317.67,71463.9,Card
2428,2025-09-05,East,Priya,Electronics,Laptop,14,74780,1046920,6609.78,389314.85,Card
2429,2025-03-30,South,Vikram,Appliances,Microwave,2,77362,154724,19463.87,11948.39,UPI
2430,2026-05-12,North,Rahul,Electronics,Keyboard,6,77188,463128,42562.02,129750.06,UPI
2431,2026-01-25,West,Meera,Office Supplies,Marker,1,36180,36180,5586.95,3328.49,Cash
2432,2026-06-15,South,Meera,Electronics,Tablet,4,23528,94112,14180.44,7517.11,Card
2433,2025-04-08,East,Priya,Furniture,Bookshelf,1,41273,41273,3060.66,6834.98,Net Banking
2434,2025-09-25,North,Rohit,Furniture,Table,8,9118,72944,14569.16,5541.75,Card
2435,2025-06-24,Central,Rahul,Office Supplies,Pen Set,7,13861,97027,13547.03,26011.27,UPI
2436,2026-04-02,South,Sneha,Office Supplies,Stapler,8,45943,367544,25970.45,116260.5,Card
2437,2026-04-09,Central,Rahul,Office Supplies,Printer Paper,2,2552,5104,1019.35,82.56,Cash
2438,2025-11-09,East,Kiran,Appliances,Microwave,9,23263,209367,19767.11,37855.45,Cash
2439,2025-02-01,West,Vikram,Appliances,Refrigerator,8,12861,102888,2373.13,16330.84,Card
2440,2025-11-28,Central,Arjun,Office Supplies,Notebook,3,22354,67062,3620.47,18664.03,Net Banking
2441,2025-04-23,North,Priya,Office Supplies,Envelope,3,20922,62766,9808.26,13319.68,Cash
2442,2025-08-21,North,Sneha,Appliances,Mixer,11,41143,452573,11541.55,110265.26,Card
2443,2025-06-06,East,Rahul,Appliances,Microwave,9,78127,703143,6360.31,160206.43,Card
2444,2026-05-01,North,Neha,Furniture,Sofa,14,73919,1034866,75238.26,326729.75,Net Banking
2445,2025-07-08,North,Sneha,Appliances,Mixer,7,74047,518329,103085.21,104191.78,Cash
2446,2025-01-25,South,Neha,Office Supplies,Pen Set,1,46156,46156,7050.48,13597.75,Cash
2447,2025-04-29,North,Arjun,Office Supplies,Marker,8,7344,58752,10174.21,9065.28,Cash
2448,2025-04-13,West,Rahul,Appliances,Refrigerator,6,39390,236340,22562.43,72466.62,Net Banking
2449,2026-06-08,North,Rohit,Furniture,Chair,4,32509,130036,9483.47,17221.1,Card
2450,2026-05-09,Central,Anjali,Furniture,Sofa,4,38089,152356,10376.89,30414.61,Card
2451,2025-05-15,Central,Sneha,Appliances,Microwave,15,66959,1004385,58494.08,202857.65,Card
2452,2026-06-02,East,Meera,Appliances,Refrigerator,3,68692,206076,23361.02,15132.26,Card
2453,2025-09-05,West,Vikram,Office Supplies,Marker,1,71780,71780,10685.12,18936.38,Card
2454,2025-07-03,East,Anjali,Appliances,Microwave,15,79909,1198635,146427.02,248939.19,Net Banking
2455,2025-08-24,Central,Arjun,Electronics,Mouse,13,68948,896324,121006.13,187974.75,Net Banking
2456,2025-05-22,South,Rohit,Electronics,Phone,3,35347,106041,2509.07,27962.12,Cash
2457,2025-09-28,North,Kiran,Furniture,Bookshelf,2,11418,22836,3237.93,972.77,Cash
2458,2025-06-14,North,Arjun,Appliances,Air Conditioner,15,62908,943620,158954.19,85449.28,UPI
2459,2025-10-08,East,Vikram,Electronics,Laptop,9,78188,703692,80524.6,102523.33,Cash
2460,2025-07-29,North,Sneha,Appliances,Air Conditioner,13,40355,524615,27853.26,186643.82,Net Banking
2461,2026-05-17,North,Sneha,Appliances,Mixer,7,8363,58541,7184.52,3509.74,Net Banking
2462,2025-04-29,West,Priya,Electronics,Mouse,15,25838,387570,48990.02,32227.04,Net Banking
2463,2026-02-07,South,Neha,Electronics,Phone,13,33326,433238,72257.02,69375.56,Net Banking
2464,2025-06-21,East,Sneha,Appliances,Washing Machine,2,42992,85984,14056.18,9416.5,Net Banking
2465,2025-03-31,West,Priya,Furniture,Bookshelf,6,48995,293970,49311.21,51930.96,Card
2466,2025-12-23,South,Arjun,Furniture,Chair,9,13426,120834,16696.03,32978.64,UPI
2467,2026-01-26,East,Priya,Furniture,Chair,13,51551,670163,4061.27,276165.74,Card
2468,2025-12-10,Central,Vikram,Electronics,Monitor,10,14468,144680,21721.41,26792.03,Cash
2469,2026-05-17,East,Meera,Appliances,Mixer,12,41453,497436,12483.37,106626.1,UPI
2470,2026-05-09,North,Arjun,Electronics,Laptop,14,28697,401758,76798.99,93401.09,Cash
2471,2025-03-01,West,Meera,Electronics,Keyboard,8,48196,385568,12795.58,91200.95,UPI
2472,2025-05-02,East,Vikram,Furniture,Cabinet,6,55543,333258,51497.25,63869.33,Net Banking
2473,2025-07-31,South,Meera,Furniture,Sofa,11,49377,543147,104281.3,93595.09,UPI
2474,2025-12-29,North,Meera,Appliances,Refrigerator,3,78628,235884,23670.33,63185.94,UPI
2475,2025-07-05,West,Neha,Furniture,Bookshelf,7,21006,147042,17440.73,23103.65,Net Banking
2476,2025-02-08,West,Kiran,Furniture,Table,3,39665,118995,1155.44,35035.3,Cash
2477,2025-05-22,South,Sneha,Electronics,Tablet,8,5087,40696,789.06,7817.76,Card
2478,2025-09-09,West,Priya,Office Supplies,Notebook,8,11435,91480,9984.17,26931.8,Card
2479,2025-02-14,East,Neha,Electronics,Tablet,14,4176,58464,5134.11,11487.8,Cash
2480,2026-03-03,South,Sneha,Furniture,Sofa,4,6488,25952,278.66,6521.02,Card
2481,2025-11-14,North,Sneha,Appliances,Mixer,7,7508,52556,10259.5,2571.81,Net Banking
2482,2025-08-25,Central,Arjun,Furniture,Sofa,14,9788,137032,5171.51,40923.1,Cash
2483,2025-12-23,South,Vikram,Office Supplies,Marker,7,59715,418005,23965.8,148238.58,Net Banking
2484,2026-01-10,South,Rahul,Appliances,Washing Machine,2,18661,37322,4251.3,10389.37,Card
2485,2025-10-10,Central,Arjun,Furniture,Cabinet,11,18462,203082,31305.48,51252.14,UPI
2486,2026-02-06,West,Priya,Electronics,Laptop,6,68199,409194,2530.75,129929.02,Net Banking
2487,2025-08-31,West,Vikram,Electronics,Tablet,14,70590,988260,105970.59,78883.98,Cash
2488,2026-02-25,South,Priya,Office Supplies,Stapler,1,64699,64699,2107.91,25114.27,Cash
2489,2025-10-03,West,Neha,Office Supplies,Printer Paper,11,23331,256641,39872.5,63588.97,Cash
2490,2026-05-14,Central,Rahul,Office Supplies,Notebook,1,21518,21518,81.07,5291.44,Net Banking
2491,2025-11-29,North,Rohit,Office Supplies,Envelope,1,10357,10357,128.45,3219.74,Net Banking
2492,2026-03-12,East,Vikram,Electronics,Laptop,10,23886,238860,18084.77,79620.9,Cash
2493,2025-11-19,North,Kiran,Appliances,Microwave,13,65011,845143,28739.15,145454.69,Net Banking
2494,2026-01-20,South,Neha,Electronics,Tablet,14,48521,679294,113820.2,115551.33,Cash
2495,2026-03-21,North,Rohit,Appliances,Microwave,1,49969,49969,838.27,16188.13,UPI
2496,2026-06-08,East,Rahul,Furniture,Sofa,12,40897,490764,62530.22,42925.0,UPI
2497,2026-01-03,East,Sneha,Electronics,Keyboard,14,5521,77294,2821.84,14664.89,Cash
2498,2025-02-24,South,Rohit,Office Supplies,Pen Set,5,9940,49700,4674.92,15988.99,Cash
2499,2026-05-14,West,Anjali,Electronics,Monitor,8,4256,34048,2061.73,9039.18,UPI
2500,2025-11-24,Central,Anjali,Office Supplies,Marker,7,25140,175980,20918.75,30258.31,Card
2501,2025-12-03,East,Neha,Appliances,Air Conditioner,9,32956,296604,21220.56,45860.96,Card
2502,2026-06-14,East,Anjali,Appliances,Washing Machine,12,46318,555816,11336.84,94016.91,Cash
2503,2025-11-13,West,Anjali,Office Supplies,Stapler,2,32086,64172,1539.68,25287.61,UPI
2504,2026-04-14,South,Arjun,Electronics,Tablet,10,30013,300130,18869.48,68590.25,UPI
2505,2025-06-10,West,Anjali,Electronics,Mouse,15,79929,1198935,136188.73,298059.98,Net Banking
2506,2025-04-20,West,Rahul,Appliances,Air Conditioner,14,32671,457394,85249.7,78836.02,Net Banking
2507,2025-04-24,Central,Rohit,Furniture,Chair,10,16309,163090,18235.42,28982.18,Net Banking
2508,2025-01-26,North,Rohit,Furniture,Desk,3,63393,190179,31020.03,31478.26,Net Banking
2509,2025-01-04,Central,Vikram,Electronics,Phone,14,69678,975492,131310.98,287413.59,Cash
2510,2025-10-14,South,Rohit,Furniture,Table,10,63878,638780,56415.06,202387.46,Net Banking
2511,2026-02-15,West,Rohit,Furniture,Cabinet,8,78819,630552,72708.03,91312.57,Net Banking
2512,2025-11-23,West,Rohit,Electronics,Mouse,5,23479,117395,13582.5,32023.39,Card
2513,2025-05-14,East,Kiran,Appliances,Air Conditioner,3,66485,199455,31577.52,43864.87,Net Banking
2514,2025-05-30,Central,Kiran,Electronics,Keyboard,12,13406,160872,4727.88,50212.62,Cash
2515,2025-09-21,South,Rahul,Furniture,Desk,8,37394,299152,12667.78,53509.71,UPI
2516,2026-06-03,South,Rohit,Furniture,Sofa,1,2989,2989,84.63,1068.26,Cash
2517,2026-02-13,West,Rahul,Appliances,Refrigerator,8,69126,553008,40974.55,181990.9,UPI
2518,2025-04-04,South,Neha,Appliances,Air Conditioner,9,73304,659736,48369.98,231926.02,Net Banking
2519,2025-11-09,South,Neha,Appliances,Refrigerator,3,60769,182307,13808.39,30529.66,Card
2520,2026-02-04,East,Anjali,Appliances,Microwave,4,14653,58612,9966.15,14210.5,Net Banking
2521,2026-03-19,South,Rohit,Electronics,Laptop,15,77824,1167360,50365.29,253759.65,Cash
2522,2026-01-03,East,Vikram,Electronics,Tablet,8,74932,599456,32573.71,123221.43,Net Banking
2523,2026-02-16,Central,Vikram,Electronics,Tablet,14,11135,155890,19039.79,50572.61,Net Banking
2524,2025-01-30,West,Arjun,Furniture,Desk,8,78804,630432,27729.55,128920.18,Cash
2525,2025-05-27,East,Vikram,Appliances,Washing Machine,14,66814,935396,2407.41,250115.88,UPI
2526,2025-11-13,North,Arjun,Appliances,Mixer,11,16696,183656,15674.17,22926.38,UPI
2527,2025-03-23,North,Neha,Appliances,Refrigerator,15,30814,462210,35692.03,89862.34,UPI
2528,2025-05-25,South,Kiran,Electronics,Keyboard,12,53711,644532,92405.09,30878.22,Cash
2529,2026-04-25,North,Neha,Electronics,Tablet,13,38539,501007,66074.13,70364.42,UPI
2530,2026-03-16,East,Rohit,Furniture,Desk,12,39478,473736,16008.83,155986.04,UPI
2531,2025-05-20,South,Arjun,Furniture,Cabinet,2,12942,25884,4921.5,6049.35,Cash
2532,2026-01-07,West,Arjun,Electronics,Monitor,4,38112,152448,23597.01,28594.7,Card
2533,2025-09-12,East,Meera,Office Supplies,Printer Paper,1,13588,13588,385.6,2513.31,Card
2534,2026-03-26,Central,Vikram,Office Supplies,Marker,10,37221,372210,14798.27,130172.55,Net Banking
2535,2026-05-11,Central,Meera,Furniture,Sofa,3,74187,222561,35533.17,15549.58,Card
2536,2025-03-06,East,Meera,Office Supplies,Envelope,13,75272,978536,59942.92,124283.42,Cash
2537,2025-08-17,North,Sneha,Office Supplies,Notebook,14,66583,932162,65403.3,124963.05,UPI
2538,2025-05-31,North,Neha,Appliances,Air Conditioner,3,30409,91227,7098.22,14467.31,Cash
2539,2025-02-14,Central,Meera,Office Supplies,Pen Set,10,1939,19390,348.22,4716.21,UPI
2540,2025-06-09,South,Kiran,Furniture,Sofa,6,70817,424902,12846.14,102669.91,Card
2541,2025-03-11,East,Anjali,Office Supplies,Notebook,8,23774,190192,32523.86,39235.63,Net Banking
2542,2026-02-05,Central,Rohit,Electronics,Keyboard,5,28959,144795,21543.58,7456.79,Cash
2543,2025-08-26,East,Anjali,Electronics,Keyboard,9,30324,272916,42199.45,8681.54,Cash
2544,2025-10-10,East,Rohit,Furniture,Table,9,5160,46440,3830.69,15057.16,Card
2545,2025-03-19,South,Meera,Electronics,Keyboard,9,42085,378765,11720.17,129753.99,UPI
2546,2025-01-29,North,Meera,Furniture,Sofa,9,27743,249687,6956.6,54218.69,Card
2547,2026-03-03,West,Vikram,Appliances,Refrigerator,7,70533,493731,97525.27,50579.45,Net Banking
2548,2025-09-04,Central,Priya,Appliances,Air Conditioner,4,18409,73636,934.78,21896.5,UPI
2549,2025-07-29,East,Neha,Furniture,Bookshelf,11,7854,86394,9067.17,24764.19,Card
2550,2026-04-16,South,Kiran,Appliances,Washing Machine,6,31809,190854,29926.29,6898.38,Cash
2551,2025-12-07,East,Sneha,Electronics,Mouse,14,47114,659596,116640.53,104571.32,Cash
2552,2025-02-13,South,Arjun,Furniture,Cabinet,13,42350,550550,22555.71,215042.39,Card
2553,2025-04-10,North,Anjali,Electronics,Mouse,5,38033,190165,523.86,44930.02,UPI
2554,2026-01-28,North,Priya,Office Supplies,Envelope,14,75393,1055502,42574.82,219930.33,Net Banking
2555,2025-03-30,West,Priya,Office Supplies,Envelope,15,15928,238920,31583.87,34953.29,Cash
2556,2026-04-27,Central,Arjun,Electronics,Keyboard,14,9979,139706,25216.14,4345.83,Card
2557,2025-02-17,Central,Vikram,Office Supplies,Envelope,5,72750,363750,28727.57,41315.2,Net Banking
2558,2025-05-10,West,Rahul,Furniture,Chair,14,48629,680806,114240.02,85970.39,UPI
2559,2025-01-20,Central,Neha,Furniture,Table,3,36121,108363,2927.24,28665.81,Card
2560,2026-03-19,West,Anjali,Electronics,Phone,15,40258,603870,35966.0,134688.51,Card
2561,2026-04-12,East,Vikram,Office Supplies,Notebook,14,49465,692510,95852.95,171829.04,Cash
2562,2025-12-02,East,Kiran,Appliances,Air Conditioner,15,1893,28395,72.92,9032.36,UPI
